tileid,parenttile_id,resourceinstance_id,Object width,Object circumference,Object height,Object depth,sortorder,provisionaledits,nodegroup_id
1256240d-7bb3-4dc9-9570-6f7a8201055c,c112f42a-cf98-4ef9-8732-c3de103979c4,2fea6eaa-1b5f-43ca-96fd-9baad7fce137,26.0,0.0,38.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
14baa86e-580d-4a96-89d3-3e09adc423c1,74a475bd-c969-4665-8af6-7cbe9539a02c,2fea6eaa-1b5f-43ca-96fd-9baad7fce137,26.0,0.0,40.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
27c8f434-3e22-4a4e-877d-c57b71fb4dcf,f93d0045-cd7c-4aa0-8f84-8a3a47726ecb,2fea6eaa-1b5f-43ca-96fd-9baad7fce137,20.0,0.0,30.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
6f4b54a0-788a-43bc-969c-3431031b1283,9857d1e4-c46c-47a8-a5fb-05a3e3c89ddd,2fea6eaa-1b5f-43ca-96fd-9baad7fce137,20.0,0.0,32.0,69.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
945402f2-7aa9-44cc-90dd-fb400185b3d9,5706ca1f-5954-43c2-9379-60952885c9f7,30972753-7928-4d07-b965-b0f91dca9b7d,60.0,0.0,105.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
acfff03d-05f5-4b00-b07f-c5fafd51c1f3,ead73ebf-231e-4cd6-9b0b-78cbec55b0f1,30972753-7928-4d07-b965-b0f91dca9b7d,19.0,0.0,27.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
4f9433f4-81f7-46aa-b654-8f1081e0aece,e8beb154-657b-4542-9fe4-e3d3325e2374,30972753-7928-4d07-b965-b0f91dca9b7d,19.0,0.0,27.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
5cd66731-5c22-439a-b7be-afda5ce5fac6,25cf097f-e2de-412b-91d9-75d6ed26ca05,30972753-7928-4d07-b965-b0f91dca9b7d,35.0,0.0,53.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
557ea04c-a185-4616-8bed-d83737a2f57a,d568abe5-fd11-42a2-978e-06bfb1f67c9a,30972753-7928-4d07-b965-b0f91dca9b7d,19.0,0.0,27.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
6b2ecf32-0c75-454c-bc7b-27960160b262,a851cf6d-25d6-4911-b5a0-a7f575138e17,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,0.0,54.0,25.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
437db4e0-86b3-434f-9d4a-bd4d2b384d90,0d5f9b29-c537-46f3-be62-5a4f34f6892d,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,0.0,24,17,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
1123231b-9a6e-4b41-840d-18d407fced20,66a7213a-6fa8-4ad2-9945-3fb5b8b70d37,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,38.0,,33.0,35.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
4951a51a-49bf-4c17-a69e-e607e7df92ef,743daac0-8a94-4175-a20f-2bc02edd43d1,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,31.0,,48.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
8a4b819b-4e6d-4840-bef5-f0ba980ad892,1e9e04cb-5af7-43ce-af32-e4af861340a6,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,42.0,,74.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d491309c-cee9-4558-aef7-f656e6cf25fa,15fadb6d-f7b1-4773-a864-98478a94a861,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,111.0,,116.0,10.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e7ca5c4e-cd78-4ad1-9f53-3a7d47634bba,d8052a20-deef-47f8-8f3c-beebb8c11ee7,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,43.0,,31.0,65.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
50b7de34-b931-4e1d-af9e-e30c9555864c,3a07224c-94bb-478b-8b31-d8c632d14999,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,35.0,,35.0,33.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
600ac1d8-677b-40be-95b4-e51e253dbf96,e6477456-6269-473a-b3b1-3577b9c38716,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,38.0,,75.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
962c91f1-fd08-4c46-ac7e-ccd70cf1a9ab,76c72f71-0f61-40f3-9e2c-e6819b4d722a,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,17.0,,24.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
34d1e797-dd65-46f2-9287-478b88e8440a,d37653ff-b60b-46e4-9ae8-4ccb6d737298,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,16.0,,29.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
f8026fad-f156-4e26-87ce-fc290827d42d,0febfa8b-04ac-4a0b-b188-fad4624be0b9,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,15.0,,24.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
663d37bd-3108-4793-9612-29531cec32f0,7bd056db-a437-4b2f-a3a0-46ec18eb4091,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,42.0,,75.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
bd6976e3-f684-44d6-ad0a-f04a0a362ed2,486791d2-6ff0-4367-915d-b79f551e4638,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,102.0,,150.0,15.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
b5d75554-cbc8-4e67-857f-2d01844323fa,9e8defd6-7e98-42df-8199-a34dbfce7fe8,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,43,,23.0,50,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
53396e6e-68bb-46bf-99b3-c17f550a40c6,07b2c8d0-e1f9-4731-bf5c-d2676e584604,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,18.0,,33.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
cc49268a-6e5b-4c1b-8299-1e9acda40b8d,ad2b7af8-59ef-4309-a564-9206dd37ec8c,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,38,,32.0,62,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
c92f0b78-c035-43c1-9563-a6232f52cefc,8d07dca4-1a57-4efc-ab11-fe7eabf29379,30f7f2bd-65d8-4a37-a619-5d73cd66c4d5,0.0,64.0,30.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
4ccbdabe-a2ae-441e-9d67-352eb26060cb,7488403f-a27a-46ca-a3fa-817c1f271bbd,321aa815-750d-4468-9903-b3ae79e07793,30.0,0.0,88.0,60.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
b615d090-dc25-4879-99a1-801e2ae51e6c,3aa1d166-e59a-4e0b-a1a3-fd02b8ba5258,321aa815-750d-4468-9903-b3ae79e07793,28.0,0.0,46.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
b2b6b2db-a834-4cef-8a0c-434f3104338c,51a46982-6b1d-4cf6-a4d8-cc3c11676fc2,321aa815-750d-4468-9903-b3ae79e07793,44.0,0.0,76.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
32a0db60-8c34-4389-8d33-a69905549249,0036db9e-713e-43fc-a01a-29a16d1c10cb,321aa815-750d-4468-9903-b3ae79e07793,20.0,0.0,25.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
481d748d-8110-4b2c-99a5-612fec00f323,a25396bf-0830-4905-946d-d36fd4714d62,321aa815-750d-4468-9903-b3ae79e07793,12.0,0.0,17.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
19b5495c-f2b6-4e1d-a577-0e8ebd8cae4a,62128370-ccb4-4d4b-8148-e49ecb2d1791,321aa815-750d-4468-9903-b3ae79e07793,25.0,0.0,16.0,36.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
fe7e198c-ebee-40d0-8dbb-45c1c020a949,916909bf-4c3e-487b-86ff-9d07d057f168,321aa815-750d-4468-9903-b3ae79e07793,150.0,0.0,200.0,20.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
6948673b-3b57-4993-b6a6-74549aa78ddf,57bf1694-a5b3-4b98-b8c7-1464b0e3377c,321aa815-750d-4468-9903-b3ae79e07793,30.0,0.0,88.0,60.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
af8809c5-6fc3-4e4e-ba8c-76178a9dfe00,64ca320f-f794-4a71-8291-a869b5ebf6dc,321aa815-750d-4468-9903-b3ae79e07793,53.0,0.0,95.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
b395214b-f130-42d5-8422-97ed12aa6749,1259b4da-3ebf-4935-a413-ea50b96deae4,321aa815-750d-4468-9903-b3ae79e07793,23.0,0.0,20.0,35.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
4bc04d41-c5a3-4122-88b3-8fa4651a4530,999ecd89-a2cb-4856-9076-bec8ffa0e0ac,321aa815-750d-4468-9903-b3ae79e07793,38.0,0.0,58.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
92bd5166-e9d4-4109-95c9-7c855a552354,433c5809-b9db-4832-a2b4-676074bab6c2,321aa815-750d-4468-9903-b3ae79e07793,40.0,0.0,65.0,0.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
cb6e65cc-319f-4923-95d0-bdb0e2bf3f03,3fb4b0b7-8e5d-4eed-9555-3b153938ebfd,3331db72-539f-11ea-b4c2-0242ac130006,32,,91,21,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
762b9a9e-c68d-4328-abad-3989b3050dea,3077cd80-61f4-4509-9198-5e4b59a4266e,33706bde-e4e7-11e9-b125-0242ac130002,28,,39.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
1425072e-3372-4182-b87a-5e2560dfe457,968b2b7e-020a-4706-b3fc-220b18459f16,33776afc-ea72-11e9-b125-0242ac130002,25.0,,35,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
215049b6-c566-498b-aba9-3857a9b7144c,9b414ad2-7deb-4456-9711-a854631402d1,337c6d44-c619-4816-b823-c10f18d802b4,48.0,,160.0,90.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
7011167d-4635-4361-a55c-534e2213c4b6,8b3785da-1069-4a41-b6e9-507f3b9e8258,337c6d44-c619-4816-b823-c10f18d802b4,48.0,,160.0,90.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
f3c18e4e-59ef-49a9-b60d-b3a65bd9475d,0943cd9b-d250-4c0a-a35d-56f5bda7b17a,337c6d44-c619-4816-b823-c10f18d802b4,87.0,,70.0,87.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
96f2a197-e502-4637-abf9-f94947e83d16,542d1268-a481-4662-8a31-fd70e1e51d37,362d533e-e8f0-11e9-b125-0242ac130002,56,,,41.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
2af58667-5a34-4650-acd4-d3228821039c,4ff31f5e-9e82-4077-bd52-a582871f36f6,362d533e-e8f0-11e9-b125-0242ac130002,61,,,54.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
37dedf99-71aa-48e0-b04c-c61e711099b7,b71aed17-8602-42b1-b92a-5390f8b425c8,37438b5c-d78a-11e9-beea-0242ac140006,16.0,,20,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
67840dcf-e12e-4276-84a1-56fa9eda2394,c56c4a74-93fa-4155-99d1-9c25183b515f,37438b5c-d78a-11e9-beea-0242ac140006,19,,29.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
fbe40357-51d7-446e-a824-088bf12a7637,f23914c2-6442-40ec-bbb9-81ce8d9575bb,37438b5c-d78a-11e9-beea-0242ac140006,16.0,,20,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
a09172a2-bf24-4e33-b46f-9cbad9541454,55526045-c426-47af-baca-a33ac8351358,378c13d0-d632-11e9-a1bd-0242ac140006,465,,680.0,408,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
a783e2a4-8da2-4870-b82f-c4ba19d0cd75,a8502ec2-b684-4189-aa6d-012caaefd56c,3a3599d5-5f94-476d-a80f-4f2d3bb9bf9c,34.0,,101.0,35.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d3dbf8af-21fb-403e-9a5e-032f6a9aee42,2f3f01bd-c38d-44dc-ba16-41d15bb983ee,3a3599d5-5f94-476d-a80f-4f2d3bb9bf9c,41.0,,109.0,39.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
929e8993-eb56-42c8-be82-5f00a488cf9c,6f5989ef-264c-4004-8919-bf2b42e8fcc0,3a3599d5-5f94-476d-a80f-4f2d3bb9bf9c,36.0,,85.0,35.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
f2afd3bc-3d99-4fdb-b7b8-cd8fe0de3f30,e3916af3-3b3c-407c-922c-579405e58e0b,3a3599d5-5f94-476d-a80f-4f2d3bb9bf9c,25.0,,70.0,90.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
4b3bccf2-1cc1-4d50-9482-c1a5aaa8fa2e,28305ac9-aadb-4dd7-9d42-4c948a8a24f4,3b731959-de47-4cc6-84e4-e230598019f5,14.0,,20.0,7.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d199b45e-5ef7-4cda-a59f-3726c26104ac,7cda5a28-3cc5-4d89-8db2-5424c5d2eb22,3b731959-de47-4cc6-84e4-e230598019f5,14.0,,20.0,7.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
03088e9f-29d7-4191-ba01-97f335e5b154,c2ccdb5f-1113-4542-b50e-defa26baa1ad,3b731959-de47-4cc6-84e4-e230598019f5,10.0,,11.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
baa08167-3e70-4df3-9a04-3e55ac832008,3c691137-6fa2-4391-99ab-4dc8bd35c635,3b731959-de47-4cc6-84e4-e230598019f5,10.0,,11.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
47477646-427b-4d2b-815d-de2f89e5fd91,6767628f-debd-4d6c-91de-8ca758c13fbc,3b731959-de47-4cc6-84e4-e230598019f5,19.0,,28.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
af5ba677-47da-472b-8725-0cee4000b67f,aa987ee4-38f7-4393-8815-a10ced48b2df,3b731959-de47-4cc6-84e4-e230598019f5,19.0,,28.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
01496e5f-6ce0-4d5c-8d30-f14605e3b3d2,284bd8ed-d50b-4554-9a45-7363bd2684c0,3b731959-de47-4cc6-84e4-e230598019f5,14.0,,20.0,7.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
1d500ae2-98b6-4ed5-9ae7-6d96ac0d022d,d64631cb-fb31-4c30-b5bd-b33d689bd0e6,3b731959-de47-4cc6-84e4-e230598019f5,19.0,,29.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
17916e65-6c6d-49e6-af7a-8ba4f7cf761a,1f05739b-e85f-4dab-8153-2790735b79b5,3b731959-de47-4cc6-84e4-e230598019f5,19.0,,28.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
939ea643-2801-456c-887e-753e242bedb9,d86913d2-a45d-4ff7-bc98-a894cfdead36,3b731959-de47-4cc6-84e4-e230598019f5,14.0,,20.0,7.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
fb2527c6-eefc-4009-82cd-38224f1daf27,35c9e805-1be6-4769-877d-49d687132283,3b731959-de47-4cc6-84e4-e230598019f5,10.0,,11.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
857582e7-f87d-423c-8b49-dd257d76afe2,b2d021fe-bb6e-466a-a9b5-4c5266cccfdf,3b731959-de47-4cc6-84e4-e230598019f5,10.0,,11.0,,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e2a1fd16-af84-4848-9aac-2a967acc112c,b2a90d3c-6966-4c6b-9ae6-defa382b54e1,3b731959-de47-4cc6-84e4-e230598019f5,22.0,,22.0,22.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e92355b2-ce21-4813-b549-a1fbced122b4,60f3bba6-decf-4d38-b27f-6d00dd774487,3b731959-de47-4cc6-84e4-e230598019f5,112.0,,137.0,16.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
c9d749cb-e4ca-4945-8d9c-7328299d2d11,493e00eb-8568-4ec1-84ca-a2420f5b5d50,3bcfd73f-1e8b-41d9-bbc6-148eb8ca7808,46.0,,150.0,13.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
4dde8146-718f-4f56-aa8e-c41747bd809a,6ff7dd64-dd71-47a5-b345-2854c5508035,3dbcf8b8-cf5c-44e4-8ac8-4460069bdbbf,53.0,,142.0,17.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d4a22cae-23ac-4159-b597-c9c7151300b2,f3906c2c-8019-4d06-83f6-fb023f0c18f4,3dbcf8b8-cf5c-44e4-8ac8-4460069bdbbf,62.0,,228.0,20.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
90ed6d36-e15a-4b62-b8a1-b5d69c845f28,d1487a34-bb4a-408e-9728-883ad242db90,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,140.0,,,160.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e48ce3c8-08ce-49a6-aaee-5a13100d8a63,60ff7e58-0522-4fbe-a84f-f6b96546c3d4,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,152.0,,,176.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
562fa7a0-12fd-438f-8570-2e118a711550,14415a00-9de6-4c69-90ad-b8d68ab57abb,3e3f0fd3-fd74-4aab-a216-99cbfeca1bec,93.0,,70.0,20.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
f6ec3d15-203e-49a1-92ea-63333b76aa72,8c7d3b2f-a457-4a95-b458-ef5172b19444,3e52c084-1e63-4364-bc59-94d9b8e89e23,47,0,25,0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
f24d5f64-d37a-4b56-b9ca-33469bcb47c9,dd99faa5-8b20-48a1-86e6-17e9c132b067,3e52c084-1e63-4364-bc59-94d9b8e89e23,20,0,19,27,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
662cf82f-e125-4a50-abda-4f501477b77b,604baa1c-92c6-4573-be1a-d7c2a163baec,3e52c084-1e63-4364-bc59-94d9b8e89e23,154,0,173,154,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
c3f0f22b-48d9-4441-bfd2-eaa13bcd8339,a06fc204-8625-49ab-80fa-73eae8163bf5,3e52c084-1e63-4364-bc59-94d9b8e89e23,28,0,38,0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
62ff7de9-e33d-4cb3-9010-032d9608d922,c9af97b7-2460-42aa-9c48-977ae6c06911,3e52c084-1e63-4364-bc59-94d9b8e89e23,68,0,50,87,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
ba179d64-ad98-407c-8cb7-8ec6646cb08a,bb7e4a31-e1ae-454f-8cb0-33d0e4bbea82,3e52c084-1e63-4364-bc59-94d9b8e89e23,28,0,36,0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
49f810c0-96eb-416e-93e5-4573195ae0a5,2dee1623-7b7c-4c15-a8cb-70c25622394d,3e52c084-1e63-4364-bc59-94d9b8e89e23,23,0,46,0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
b6f61e48-b82f-4aa1-ae8a-8fe520dc24cf,60df9eba-2e05-4cd5-9cb8-0bd3019fca38,3e52c084-1e63-4364-bc59-94d9b8e89e23,88,0,35,22,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e725a689-820f-4530-8acc-e9dbc3217de8,463f4905-07a5-4b57-ba0c-15ad9a09409e,3e52c084-1e63-4364-bc59-94d9b8e89e23,30,0,40,0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
ab2c4b8a-240e-4caa-ab16-6673e9ee4ac0,9c009b11-071c-4fcb-bc31-34a00904db9c,3e52c084-1e63-4364-bc59-94d9b8e89e23,54,0,42,70,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
06c120c0-f141-4430-8e31-636b706b7880,6ae84abb-b12e-416a-b0b9-bc1624d7b5fd,3e52c084-1e63-4364-bc59-94d9b8e89e23,58,0,46,74,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d145b6f0-5440-44a6-adc1-4cfabfdc90e3,e0768e88-4560-4bda-ac8e-7d8776d9ac9b,3e52c084-1e63-4364-bc59-94d9b8e89e23,47,0,40,70,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
57c1d15f-2723-400d-b9ea-1beaf11fbe7c,025d9306-d36c-47ad-85a0-cb6cc1572a15,3e52c084-1e63-4364-bc59-94d9b8e89e23,198,0,40,0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e61dfa4f-46ca-45cc-869e-b36a6f7f6c5c,75008b01-b305-40e9-9986-678647a681ae,3e52c084-1e63-4364-bc59-94d9b8e89e23,28,0,36,0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
995dba2b-3cc8-4a36-921f-a0486914dde2,81470e19-f985-4fdf-98e9-7a909f709112,3e52c084-1e63-4364-bc59-94d9b8e89e23,20,0,26,0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
00bd4463-4776-4ed9-8b36-a7416e7c5312,c6053922-8596-47a2-8b4a-b4b34411ae44,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,102.0,,84.0,102.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
ba994997-14b3-4cda-90c7-7f5636c6743e,4d2351ad-f81d-4845-93bd-06bc12252b50,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,617.0,,,617.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
3c77938b-e808-41f3-8aa1-79375f136575,c17ef6a0-9c5c-4ae1-8f30-7d23003ff859,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,426.0,,235.0,426.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e5fc0e27-1028-4ef2-a56f-572c992943fd,a3ea80c6-1787-4182-b3c9-ba86aeb3d420,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,54.0,,118.0,54.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
3dde88d2-1571-47d2-8fba-2a2267cf5456,5dad708a-36e8-4362-9460-027aedbf8560,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,21.0,,55.0,14.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
fbf24eb1-b3b9-442f-9770-af9d73b6f8f8,d3e0847c-7d34-4872-9db4-3b0e6b303e95,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,113.0,,152.0,113.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
8e2145ae-87af-4ad3-bb3d-0742e6a9abf8,2d23384c-931e-4c4f-a553-d45104e26990,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,35.0,,55.0,15.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d4e97c1d-c422-433d-80c5-4c414cd451af,b4949fdc-2a60-4c4f-b622-082a48196f7c,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,596.0,,114.0,596.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
2721bfdd-047e-494e-beda-5d1c6c6ea4e8,6edd37c0-1074-4eb2-a5bc-e41ddb3d2eaa,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,195.0,,195.0,195.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
fc3347c6-ab3c-4d49-a391-65ff5082e4d4,eb178350-4827-44ad-99f3-9a2d7b77294c,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,108.0,,125.0,108.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
d7f0962d-191b-4821-86d7-56060f51e00e,b088e523-3b04-4eab-bb80-b932a171eaad,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,125.0,,170.0,125.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
9da56281-eaf5-42f1-aab1-e706a06519c8,a897d547-85a7-4021-952e-7ffacf3a9895,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,95.0,,165.0,95.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
a0b1f661-b9bc-462c-af89-e682b0b5551d,ff52a3d8-8b38-4c06-ae09-2cbbd0efffbd,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,74.0,,70.0,74.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
0ab0c80e-8a8e-4e5f-b533-e196a562b8fc,ddb586b1-26fa-41fd-b5fd-115a0dfe7099,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,132.0,,280.0,122.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
a9f5798e-5186-47e7-841b-8687ef5c4455,6bfe8a54-a197-4457-81d3-d9b2c7049af1,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,120.0,,160.0,120.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e0963328-3f4b-46bd-92bc-2a109db360f2,200b61cc-55f7-4d9f-863e-a0dfde59d9a8,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,124.0,,196.0,124.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
72dfbf90-7ba6-403c-8012-775f884be11a,7aa3b2db-1ea2-4d9a-8e5e-fc54e82b7e03,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,74.0,,71.0,74.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
983094f2-0373-4dc5-96a1-8ac60885db6c,64472b9c-a964-4001-8d2c-527a3c571d46,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,72.0,,72.0,72.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e214cac8-1720-4cbc-ae7f-ce2d8086be16,c0455878-8745-497a-b12a-6a1481781689,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,104.0,,70.0,34.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
14c1021d-a9e3-4186-88d0-2efcacb1a3d0,3a8b7b23-0a44-41bb-97f0-03e7ff27510b,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,84.0,,82.0,84.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
e5aeb4cb-ec39-4128-a8e1-6fdbd48150f4,0c7099ee-ae61-458b-8856-7b51330d4005,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,103.0,,118.0,103.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
9f29c83c-054f-4722-a3ce-37071e11ae4c,01bd9d5f-dddf-42dd-a357-10f22d7f22e5,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,183.0,,220.0,160.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
6870a97e-80a1-426f-bfac-de7814735567,87aa72a7-0959-4443-bc34-a0a8f5bade1f,3ed3eb32-4e39-4092-b6fd-f3fda0ca5c19,115.0,,175.0,118.0,0,,4b849dc8-9eea-11e9-8b93-0242ac120006
